make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,G-Class,W463,Wagon,2012,2015,AMG,6,450,G 65,AWD,DB2515,DB2049,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2014,2015,AMG,5.5,400,G 63 6x6,AWD,DB1676,,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2008,2018,AMG,5.5,373,G 55,AWD,DB2048,DB1961,,Other Products
Mercedes-Benz,GL-Class,X164,SUV,2006,2012,4-matic,5.5,285,GL 500,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,GL-Class,X164,SUV,2006,2012,4-matic,4.7,250,GL 450,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,GL-Class,X164,SUV,2009,2012,4-matic CDI,4,225,GL 450,AWD,,DB2049,,
Mercedes-Benz,GL-Class,X166,SUV,2012,2015,4-matic BlueTEC CDI,3,190,GL 350,AWD,DB2394,,,Std. 4-Wheel Disc
Mercedes-Benz,GL-Class,X164,SUV,2009,2012,4-matic CDI,3,165,GL 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,GL-Class,X164,SUV,2010,2012,4-matic CDI,3,195,GL 350,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,GLA-Class,X156,SUV,2015,2018,4-matic AMG,2,280,GLA 45,AWD,,DB2483,,
Mercedes-Benz,GLA-Class,X156,SUV,2015,2020,,1.6,90,GLA 180,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2016,4-matic CDI,2.2,100,GLA 200,AWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2019,4-matic CDI,2.2,125,GLA 220,AWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2016,,1.6,115,GLA 200,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2013,2019,CDI,2.2,125,GLA 220,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
Mercedes-Benz,GLA-Class,X156,SUV,2015,2019,D,2.2,130,GLA 220,FWD,DB2315,DB2318,,Std. 4-Wheel Disc
