make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Volkswagen,Multivan,"7HM, 7HN, 7HF, 7EF, 7EM, 7EN",Bus,2009,2015,BiTDI 4motion,2,132,,AWD,DB1947,DB1956,,Std. 4-Wheel Disc
Volkswagen,LT 28-46,"2DC, 2DF, 2DG, 2DL, 2DM",Platform/Chassis,2002,2006,TDI,2.8,116,,RWD,DB1969,DB1961,,Other Products
Volkswagen,LT 28-46,"2DA, 2DD, 2DH",Van,2002,2006,TDI,2.8,116,,RWD,DB1969,DB1961,,Other Products
Volkswagen,LT 28-46,"2DC, 2DF, 2DG, 2DL, 2DM",Platform/Chassis,2001,2006,TDI,2.5,61,,RWD,DB1969,DB1961,,Other Products
Volkswagen,LT 28-46,"2DC, 2DF, 2DG, 2DL, 2DM",Platform/Chassis,2001,2006,TDI,2.5,70,,RWD,DB1969,DB1961,,Other Products
Volkswagen,LT 28-46,"2DC, 2DF, 2DG, 2DL, 2DM",Platform/Chassis,1999,2006,TDI,2.5,80,,RWD,DB1969,DB1961,,Other Products
Volkswagen,Multivan,"SGF, SGM, SGN, SHM, SHN",Bus,2020,2024,TDI 4motion,2,110,,AWD,,DB1956,,
Volkswagen,Multivan,"SGF, SGM, SGN, SHM, SHN",Bus,2020,2024,TDI 4motion,2,146,,AWD,,DB1956,,
Volkswagen,Multivan,"SGF, SGM, SGN, SHM, SHN",Bus,2015,2020,TDI 4motion,2,150,,AWD,DB1947,DB1956,,Std. 4-Wheel Disc
Volkswagen,Multivan,"7HM, 7HN, 7HF, 7EF, 7EM, 7EN",Bus,2009,2015,BiTDI,2,132,,FWD,DB1947,DB1956,,Std. 4-Wheel Disc
Volkswagen,Multivan,"7HM, 7HN, 7HF, 7EF, 7EM, 7EN",Bus,2009,2015,TDI,2,103,,FWD,DB1947,DB1956,,Std. 4-Wheel Disc
Volkswagen,Multivan,"7HM, 7HN, 7HF, 7EF, 7EM, 7EN",Bus,2011,2015,TSI,2,150,,FWD,DB1947,DB1956,,Std. 4-Wheel Disc
