make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mazda,E-Series,"SG, SK",Van,2003,2006,E1800i,1.8,67,,RWD,DB1385,,,Std. Front Disc / Rear Drum Brake
Mazda,Familia,BG,Hatchback,1989,1994,16V,1.8,132,,AWD,DB1210,,,Std. Front Disc / Rear Drum Brake
Mazda,E-Series,SR2,Van,1988,2003,E2200 D,2.2,47,,RWD,DB1385,,,Std. Front Disc / Rear Drum Brake
Mazda,E-Series,SR,Platform/Chassis,1981,1984,E2200 D,2.2,46,,RWD,DB292,,,Std. Brake System
Mazda,E-Series,SR2,Van,1997,2003,E2500,2.5,61,,RWD,DB1385,,,Std. Front Disc / Rear Drum Brake
Mazda,E-Series,SR2,Van,1991,2003,E2000,2,60,,RWD,DB388,,,Std. Front Disc / Rear Drum Brake
Mazda,E-Series,SR2,Van,1984,1990,E2000,2,65,,RWD,DB388,,,Std. Front Disc / Rear Drum Brake
Mazda,Millenia,TA,Sedan,2000,2002,24V,2.3,155,,FWD,DB1326,,,Std. Brake System
Mazda,MPV,LW,MPV,1999,2002,V6,2.5,125,,FWD,DB1388,,,Std. Front Disc / Rear Drum Brake
Mazda,MPV,LW,MPV,1999,2002,V6,2.5,129,,FWD,DB1274,,,Other Products
Mazda,Familia,BG,Hatchback,1992,1994,,1.8,154,GT,AWD,DB1177,DB1180,,Other Products
Mazda,MPV,LV,MPV,1996,1999,i,3,113,,RWD,DB1274,DB1222,,Std. Brake System
Mazda,Familia,BG,Hatchback,1990,1992,16V Turbo,1.8,120,,AWD,DB1158,DB1159,,Std. Brake System
Mazda,Familia,BG,Hatchback,1993,1994,16V Turbo,1.8,136,,AWD,DB1158,DB1159,,Std. Brake System
Mazda,MX-30,DR,SUV,2020,,G20E,2,114,,FWD,DB2613,,,Std. 4-Wheel Disc
Mazda,MX-5 RF,ND,Targa,2016,2018,,2,118,,RWD,DB2441,DB2064,,Std. 4-Wheel Disc
Mazda,MX-5 RF,ND,Targa,2018,,,2,135,,RWD,DB2441,DB2064,,Std. 4-Wheel Disc
Mazda,MX-30,DR,SUV,2020,,SKYACTIV,,107,,FWD,DB2613,DB2539,,Std. 4-Wheel Disc
Mazda,MPV,LW,MPV,2002,2006,,3,152,,FWD,DB1274,DB1729,,Other Products
Mazda,MPV,LW,MPV,2002,2006,i,3,147,,FWD,DB1274,DB1729,,Std. 4-Wheel Disc
Mazda,MX-5,ND,Convertible,2015,2018,,1.5,96,,RWD,DB2441,DB2064,,Std. Brake System
Mazda,MX-5,ND,Convertible,2018,,,1.5,97,,RWD,DB2441,DB2064,,Std. 4-Wheel Disc
Mazda,MX-5,NA,Convertible,1989,1993,,1.6,85,,RWD,DB1178,DB1180,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,2002,2005,i Turbo,1.8,136,,RWD,DB1386,DB1508,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,2002,2002,i Turbo,1.8,157,,RWD,DB1386,DB1508,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,2002,2005,i,1.8,113,,RWD,DB1386,DB1508,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,2000,2005,16V,1.8,102,,RWD,DB1386,DB1508,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,1998,2005,16V,1.8,103,,RWD,DB1282,DB1508,,Std. 4-Wheel Disc
Mazda,MX-5,NB,Convertible,2000,2005,16V,1.8,107,,RWD,DB1386,DB1508,,Std. 4-Wheel Disc
Mazda,MX-6,GD,Coupe,1987,1991,i Turbo,2.2,100,,FWD,DB1114,DB1115,,Std. 4-Wheel Disc
Mazda,MX-6,GE,Coupe,1991,1997,24V,2.5,121,,FWD,DB1255,DB1254,,Std. 4-Wheel Disc
Mazda,MX-5,NC,Convertible,2005,2014,,2,118,,RWD,DB2063,DB2064,,Std. 4-Wheel Disc
Mazda,MX-5,NA,Convertible,1993,1998,,1.8,96,,RWD,DB1282,DB1283,,Std. 4-Wheel Disc
Mazda,MX-5,ND,Convertible,2015,2018,,2,118,,RWD,DB2441,DB2064,,Std. Brake System
Mazda,MX-5,ND,Convertible,2018,,,2,135,,RWD,DB2441,DB2064,,Std. 4-Wheel Disc
Mazda,RX-2,,Coupe,1970,1976,,1.1,97,,RWD,DB40,,,Other Products
Mazda,Premacy,CP,MPV,2001,2002,,1.9,84,,FWD,DB1362,,,Std. Brake System
Mazda,Premacy,CP,MPV,1999,2002,,1.9,96,,FWD,DB1255,,,Other Products
Mazda,RX-5,,Coupe,1975,1979,,1.1,92,,RWD,DB138,,,Std. 4-Wheel Disc
Mazda,RX-4,,Coupe,1974,1978,,1.3,101,,RWD,DB40,,,Std. Front Disc / Rear Drum Brake
Mazda,RX-4,,Sedan,1974,1978,,1.3,93,,RWD,DB40,,,Std. Front Disc / Rear Drum Brake
Mazda,Premacy,CP,MPV,2002,2003,,2,96,,FWD,DB1412,DB417,,Std. 4-Wheel Disc
Mazda,RX-7,SA,Coupe,1979,1981,,1,77,,RWD,DB40,,,Std. Brake System
Mazda,RX-7,FC,Coupe,1985,1989,,1.3,110,,RWD,DB416,DB417,,Std. 4-Wheel Disc
Mazda,RX-5,,Coupe,1976,1979,,1.3,92,,RWD,DB138,,,Std. Brake System
Mazda,RX-7,SA,Coupe,1984,1986,,1.1,83,,RWD,DB138,DB417,,Std. 4-Wheel Disc
Mazda,RX-7,SA,Coupe,1979,1984,,1.1,85,,RWD,DB138,DB417,,Std. Brake System
Mazda,RX-7,FC,Coupe,1987,1989,Turbo,1.3,133,,RWD,DB416,DB417,,Std. 4-Wheel Disc
Mazda,RX-7,FC,Coupe,1989,1991,Turbo,1.3,147,,RWD,DB416,DB417,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2001,2004,,2,91,,AWD,DB1821,,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2000,2004,,2,97,,AWD,DB1821,,,Std. 4-Wheel Disc
Mazda,RX-8,"SE, FE",Coupe,2003,2012,,1.3,158,,RWD,DB1513,DB1671,,Std. 4-Wheel Disc
Mazda,RX-7,FD,Coupe,1992,2002,Turbo,1.3,176,,RWD,DB416,DB417,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2006,2008,,2.3,109,,AWD,DB1426,,,Std. 4-Wheel Disc
Mazda,RX-8,SE17,Coupe,2003,2012,,1.3,141,,RWD,DB1513,DB1671,,Std. 4-Wheel Disc
Mazda,RX-8,SE17,Coupe,2003,2012,,1.3,170,,RWD,DB1513,DB1671,,Std. 4-Wheel Disc
Mazda,RX-8,SE17,Coupe,2003,2012,,1.3,177,,RWD,DB1513,DB1671,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2001,2004,V6,3,149,,AWD,DB1821,,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2004,2008,V6,3,152,,AWD,DB1821,,,Std. 4-Wheel Disc
Mazda,Tribute,EP,SUV,2004,2008,,2.3,110,,AWD,DB1426,,,Std. 4-Wheel Disc
