part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA,1998,2003,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,GT,G16B,69,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA,1998,2003,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,GT,G16B,69,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA,1998,2003,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,GT,G16B,69,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA,1998,2003,2.0 4x4 (SQ420) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,GT,J20A,94,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA,1998,2003,2.0 4x4 (SQ420) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,GT,J20A,94,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,IGNIS,2016,2026,1.2 (ATK412) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"FF,MF",K12C,66,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,IGNIS,2016,2026,1.2 (ATK412) Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"FF,MF",K12C,66,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,IGNIS,2003,2005,"1.5 (HV81, RG415) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,FH,M15A,83,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,IGNIS,2003,2005,"1.5 (HV81, RG415) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,FH,M15A,83,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,IGNIS,2000,2005,"1.3 (HV51, HX51, RG413) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,FH,M13A,61,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,IGNIS,2000,2005,"1.3 (HV51, HX51, RG413) Petrol Front-Wheel Drive Hatchback",Petrol,Front-Wheel Drive,Hatchback,FH,M13A,61,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2003,2008,"2.7 4x4 (TX92, JA627) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",H 27 A,135,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2003,2008,"2.7 4x4 (TX92, JA627) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"FT,HT",H 27 A,135,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2001,2005,2.5 V6 24V 4x4 (SQ625) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",H 25 A,116,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2001,2005,2.5 V6 24V 4x4 (SQ625) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",H 25 A,116,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),2001,2005,2.5 V6 24V 4x4 (SQ625) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",H 25 A,116,No
NS60LSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,50,236,127,200,C Polarity STD Terminal,470,80,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2005,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",G16B,69,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA (INC XL-7),1998,2005,1.6 4x4 (SQ416) Petrol All-wheel Drive ,Petrol,All-wheel Drive,,"FT,HT",G16B,69,No
