brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,caliper_pistons,disc_type,caliper_type
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Brake pads,Prime Ceramic,P06093N,,18mm,70 - 75mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Brake pads,Xtra Ceramic,P06093NX,,18mm,70 - 75mm,129mm,,,,,,,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Disc and Pad Kit,Beyond EV Kit,KT 08 062,330mm,18mm,70 - 75mm,129mm,5,Solid,67mm,"22,4mm",,4,Lucas,Prepared for wear indicator,"25617, 25618",D1892 9120,With accessoriesWith anti-squeal shimWith brake caliper bolts,,330mm,24mm,09.C351.1E,P 06 093E,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,Disc and Pad Kit,Beyond EV Kit,KT 08 063,300mm,16mm,46 - 48mm,123mm,5,Solid,67mm,"18,4mm",,4,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,,300mm,20mm,09.C743.1E,P 06 094E,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,UPGRADE GT kit,GT | M6 | D,1N1.9088A_,380mm,34mm,,,,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,UPGRADE GT kit,GT | M6 | TY1,1N2.9088A_,380mm,34mm,,,,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI COUNTRYMAN (F60),10/16,>,Cooper SE ALL4,01/17,>,165,224,UPGRADE GT kit,GT | M6 | TY3,1N3.9088A_,380mm,34mm,,,,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake discs,Prime,09.D179.11,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake discs,Prime,09.D179.21,335mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,1,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake discs,Prime,09.C743.11,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake discs,Prime,09.C743.21,300mm,20mm,51mm,,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake pads,Prime,P 06 094,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake pads,Prime Ceramic,P06094N,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,03/17,06/19,170,231,Brake pads,Xtra,P 06 094X,,16mm,46 - 48mm,123mm,,,,,,,Teves,Prepared for wear indicator,"25331, 25332",D1762 8993,With anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake discs,Prime,09.E951.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake discs,Prime,09.E952.11,360mm,30mm,45mm,,5,Ventilated,67mm,"28,4mm",,0,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake discs,Prime,09.D175.11,330mm,20mm,"50,5mm",,5,Ventilated,67mm,"18,4mm",,2,,,,,,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime,P 06 098,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime Ceramic,P06098N,,16mm,91mm,113mm,,,,,,,Brembo,Prepared for wear indicator,25028,D1609 8991,With anti-squeal shimWith counterweights,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime,P 06 097,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime Ceramic,P06097N,,15mm,91mm,115mm,,,,,,,Brembo,Prepared for wear indicator,22344,"D1875 8991, D1875 9222",With accessoriesWith anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime,P 06 117,,16mm,61 - 58mm,123mm,,,,,,,Teves,Prepared for wear indicator,"26212, 26213",D2240 9479,With anti-squeal shim,
MINI,MINI COUNTRYMAN (F60),10/16,>,John Cooper Works ALL4,07/19,>,225,306,Brake pads,Prime Ceramic,P06117N,,16mm,61 - 58mm,123mm,,,,,,,Teves,Prepared for wear indicator,"26212, 26213",D2240 9479,With anti-squeal shim,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake discs,Prime,09.B645.11,294mm,22mm,45mm,,5,Ventilated,79mm,"20,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper,08/10,10/16,90,122,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,90,122,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,90,122,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake discs,Prime,09.B645.11,294mm,22mm,45mm,,5,Ventilated,79mm,"20,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,03/11,10/16,82,112,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,03/11,10/16,82,112,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,03/11,10/16,82,112,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake discs,Prime,09.B645.11,294mm,22mm,45mm,,5,Ventilated,79mm,"20,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D,08/10,10/16,82,112,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,82,112,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,82,112,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake discs,Prime,09.B645.11,294mm,22mm,45mm,,5,Ventilated,79mm,"20,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,03/11,10/16,82,112,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,03/11,10/16,82,112,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,03/11,10/16,82,112,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake discs,Prime,09.B645.11,294mm,22mm,45mm,,5,Ventilated,79mm,"20,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper D ALL4,08/10,10/16,82,112,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,82,112,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,82,112,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake discs,Prime,09.B638.11,307mm,24mm,45mm,,5,Ventilated,79mm,"22,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,08/10,10/16,135,184,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,135,184,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,135,184,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake discs,Prime,09.B638.11,307mm,24mm,45mm,,5,Ventilated,79mm,"22,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S,07/14,10/16,140,190,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,07/14,10/16,140,190,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,07/14,10/16,140,190,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake discs,Prime,09.B638.11,307mm,24mm,45mm,,5,Ventilated,79mm,"22,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,08/10,10/16,135,184,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,135,184,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,08/10,10/16,135,184,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake discs,Prime,09.B638.11,307mm,24mm,45mm,,5,Ventilated,79mm,"22,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake discs,Prime,08.B649.11,280mm,10mm,50mm,,5,Solid,79mm,"8,4mm",,2,,,,,,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake pads,Prime,P 06 086,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake pads,Prime Ceramic,P06086N,,18mm,63 - 71mm,132mm,,,,,,,Lucas,Prepared for wear indicator,"23984, 23985",D1204 8324,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake pads,Prime,P 06 037,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake pads,Prime Ceramic,P06037N,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Cooper S ALL4,07/14,10/16,140,190,Brake pads,Xtra,P 06 037X,,17mm,45 - 52mm,95mm,,,,,,,Lucas,Prepared for wear indicator,"23623, 23624",D1226 8345,With accessoriesWith anti-squeal shimWith brake caliper bolts,,
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,07/14,10/16,140,190,Brake pad accessories,Prime,A 00 444,,,,,,,,,,,,,,,,,910mm
MINI,MINI COUNTRYMAN (R60),08/10,10/16,Wear indicator,07/14,10/16,140,190,Brake pad accessories,Prime,A 00 445,,,,,,,,,,,,,,,,,960mm
