brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
CADILLAC,CTS,07/07,>,3.6,01/08,09/13,229,311,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel,09/12,>,237,322,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel,09/12,>,237,322,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel,09/12,>,237,322,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 Flexfuel AWD,09/12,>,237,322,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake discs,Prime,09.D269.11,316mm,30mm,51mm,,5,Ventilated,68mm,"28,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake discs,Prime,09.N286.11,315mm,23mm,48mm,,5,Ventilated,67mm,"21,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake discs,Prime,09.D270.11,339mm,23mm,48mm,,5,Ventilated,68mm,"21,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime,P 37 018,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime Ceramic,P37018N,,15mm,93mm,190mm,,,,,,,Brembo,Acoustic,"25849, 25859","D1382 9040, D1405 8513, D1405 9037",With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime,P 11 024,,15mm,69mm,110mm,,,,,,,Brembo,Acoustic,24076,"D1053 7958, D1053 8805, D1270 7831",With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime Ceramic,P11024N,,15mm,69mm,110mm,,,,,,,Brembo,Acoustic,24076,"D1053 7958, D1053 8805, D1270 7831",With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.6 VVTi,01/08,>,227,309,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.D269.11,316mm,30mm,51mm,,5,Ventilated,68mm,"28,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.D394.11,345mm,30mm,51mm,,5,Ventilated,67mm,"28,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.A665.13,370mm,34mm,50mm,,5,Ventilated,67mm,32mm,,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.A665.23,370mm,34mm,50mm,,5,Ventilated,67mm,32mm,,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.N286.11,315mm,23mm,48mm,,5,Ventilated,67mm,"21,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,6.2,01/09,>,415,564,Brake discs,Prime,09.D270.11,339mm,23mm,48mm,,5,Ventilated,68mm,"21,5mm",,1,,,,,,
