brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIHATSU,FEROZA Hard Top (F300),10/88,12/99,1.6 i 16V 4x4,10/88,12/99,70,95,Brake discs,Prime,08.9137.10,277mm,"12,5mm",30mm,,5,Solid,96mm,"11,5mm",,2,,,,,,
DAIHATSU,FEROZA Hard Top (F300),10/88,12/99,1.6 i 16V 4x4,10/88,12/99,70,95,Brake discs,Prime,09.9141.10,277mm,18mm,33mm,,5,Ventilated,96mm,17mm,,2,,,,,,
DAIHATSU,FEROZA Soft Top (F300),10/88,12/99,1.6 i 16V,10/88,12/99,70,95,Brake discs,Prime,08.9137.10,277mm,"12,5mm",30mm,,5,Solid,96mm,"11,5mm",,2,,,,,,
DAIHATSU,FEROZA Soft Top (F300),10/88,12/99,1.6 i 16V,10/88,12/99,70,95,Brake discs,Prime,09.9141.10,277mm,18mm,33mm,,5,Ventilated,96mm,17mm,,2,,,,,,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake discs,Prime,09.6748.10,234mm,18mm,47mm,,4,Ventilated,56mm,17mm,103Nm,2,,,,,,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake discs,Prime,09.D137.11,250mm,18mm,47mm,,4,Ventilated,56mm,17mm,,2,,,,,,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake pads,Prime,P 16 007,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake pads,Prime Ceramic,P16007N,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake pads,Prime,P 49 005,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.5 16V (G303),10/96,07/98,66,90,Brake pads,Prime Ceramic,P49005N,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake discs,Prime,09.6748.10,234mm,18mm,47mm,,4,Ventilated,56mm,17mm,103Nm,2,,,,,,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake discs,Prime,09.D137.11,250mm,18mm,47mm,,4,Ventilated,56mm,17mm,,2,,,,,,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake pads,Prime,P 16 007,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake pads,Prime Ceramic,P16007N,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake pads,Prime,P 49 005,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,GRAN MOVE (G3),10/96,>,1.6 16V (G301),05/98,>,67,91,Brake pads,Prime Ceramic,P49005N,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,HIJET Bus,06/86,06/90,1.0 (S85),06/86,12/89,33,45,Brake discs,Prime,08.D135.10,212mm,10mm,35mm,,4,Solid,70mm,9mm,,2,,,,,,
