brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake discs,Prime,09.D693.11,357mm,34mm,60mm,,5,Ventilated,62mm,31mm,,1,,,,,,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake discs,Prime,09.D977.11,335mm,25mm,66mm,,5,Ventilated,62mm,23mm,,1,,,,,,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake discs,Prime,09.D975.11,359mm,30mm,66mm,,5,Ventilated,62mm,28mm,,1,,,,,,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime,P 83 075,,19mm,88mm,134mm,,,,,,,Advics,Prepared for wear indicator,24245,D1282 8398,With anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime Ceramic,P83075N,,19mm,88mm,134mm,,,,,,,Advics,Prepared for wear indicator,24245,D1282 8398,With anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime,P 83 180,,17mm,96mm,200mm,,,,,,,Akebono,Prepared for wear indicator,"22833, 22834",D2062 9295,With accessoriesWith anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime Ceramic,P83180N,,17mm,96mm,200mm,,,,,,,Akebono,Prepared for wear indicator,"22833, 22834",D2062 9295,With accessoriesWith anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime,P 83 076,,19mm,77mm,75mm,,,,,,,Advics,Prepared for wear indicator,24244,D1283 8399,With anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime Ceramic,P83076N,,19mm,77mm,75mm,,,,,,,Advics,Prepared for wear indicator,24244,D1283 8399,With anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime,P 83 181,,16mm,76mm,111mm,,,,,,,Akebono,Prepared for wear indicator,22836,D2063 9296,With accessoriesWith anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,Brake pads,Prime Ceramic,P83181N,,16mm,76mm,111mm,,,,,,,Akebono,Prepared for wear indicator,22836,D2063 9296,With accessoriesWith anti-squeal shim,,,,
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M6 | D,1N1.9536A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M6 | TY1,1N2.9536A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M6 | TY3,1N3.9536A_,405mm,34mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M4 | D,2P1.9053A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M4 | TY1,2P2.9053A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500 (VXFA50_, VXFA50R)",10/17,>,310,421,UPGRADE GT kit,GT | M4 | TY3,2P3.9053A_,380mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake discs,Prime,09.D693.11,357mm,34mm,60mm,,5,Ventilated,62mm,31mm,,1,,,,,,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake discs,Prime,09.D977.11,335mm,25mm,66mm,,5,Ventilated,62mm,23mm,,1,,,,,,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake discs,Prime,09.D975.11,359mm,30mm,66mm,,5,Ventilated,62mm,28mm,,1,,,,,,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime,P 83 075,,19mm,88mm,134mm,,,,,,,Advics,Prepared for wear indicator,24245,D1282 8398,With anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime Ceramic,P83075N,,19mm,88mm,134mm,,,,,,,Advics,Prepared for wear indicator,24245,D1282 8398,With anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime,P 83 180,,17mm,96mm,200mm,,,,,,,Akebono,Prepared for wear indicator,"22833, 22834",D2062 9295,With accessoriesWith anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime Ceramic,P83180N,,17mm,96mm,200mm,,,,,,,Akebono,Prepared for wear indicator,"22833, 22834",D2062 9295,With accessoriesWith anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime,P 83 076,,19mm,77mm,75mm,,,,,,,Advics,Prepared for wear indicator,24244,D1283 8399,With anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime Ceramic,P83076N,,19mm,77mm,75mm,,,,,,,Advics,Prepared for wear indicator,24244,D1283 8399,With anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime,P 83 181,,16mm,76mm,111mm,,,,,,,Akebono,Prepared for wear indicator,22836,D2063 9296,With accessoriesWith anti-squeal shim,
LEXUS,LS (_F5_),10/17,>,"500h (GVF50, GVF50_, GVF50R)",11/17,>,264,359,Brake pads,Prime Ceramic,P83181N,,16mm,76mm,111mm,,,,,,,Akebono,Prepared for wear indicator,22836,D2063 9296,With accessoriesWith anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake discs,Prime,09.C500.11,355mm,32mm,83mm,,5,Ventilated,112mm,29mm,,1,,,,,,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake discs,Xtra,09.C500.1X,355mm,32mm,83mm,,5,Ventilated,112mm,29mm,,1,,,,,,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake discs,Prime,09.D618.11,345mm,18mm,76mm,,5,Ventilated,112mm,16mm,,1,,,,,,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake discs,Xtra,09.D618.1X,345mm,18mm,76mm,,5,Ventilated,112mm,16mm,,1,,,,,,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Prime,P 83 107,,18mm,83mm,144mm,,,,,,,Advics,Acoustic,"24386, 24394, 24395",D1303 8419,With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Prime Ceramic,P83107N,,18mm,83mm,144mm,,,,,,,Advics,Acoustic,"24386, 24394, 24395",D1303 8419,With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Xtra,P 83 107X,,18mm,83mm,144mm,,,,,,,Advics,Acoustic,"24386, 24394, 24395",D1303 8419,With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Prime,P 83 098,,17mm,45mm,116mm,,,,,,,Advics,Without,24653,"D1304 8420, D1304 8854",With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Prime Ceramic,P83098N,,17mm,45mm,116mm,,,,,,,Advics,Without,24653,"D1304 8420, D1304 8854",With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,450d (VDJ201),09/15,>,200,272,Brake pads,Xtra,P 83 098X,,17mm,45mm,116mm,,,,,,,Advics,Without,24653,"D1304 8420, D1304 8854",With anti-squeal shim,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Prime,09.A966.11,340mm,32mm,83mm,,5,Ventilated,112mm,29mm,112Nm,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Xtra,09.A966.1X,340mm,32mm,83mm,,5,Ventilated,112mm,29mm,112Nm,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Prime,09.C500.11,355mm,32mm,83mm,,5,Ventilated,112mm,29mm,,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Xtra,09.C500.1X,355mm,32mm,83mm,,5,Ventilated,112mm,29mm,,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Prime,09.D618.11,345mm,18mm,76mm,,5,Ventilated,112mm,16mm,,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake discs,Xtra,09.D618.1X,345mm,18mm,76mm,,5,Ventilated,112mm,16mm,,1,,,,,,,,,
LEXUS,LX (_J2_),08/07,>,570 (URJ201),11/07,>,270,367,Brake pads,Prime,P 83 102,,17mm,77mm,135mm,,,,,,,Sumitomo,Acoustic,"24024, 24025, 24026","D976 7877, D976 9216",With anti-squeal shim,,,,
