brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake discs,Prime,09.7731.11,305mm,28mm,50mm,,5,Ventilated,74mm,26mm,103Nm,1,,,,,,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake discs,Prime,09.7217.21,305mm,20mm,68mm,,5,Ventilated,74mm,"18,5mm",103Nm,2,,,,,,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake pads,Prime,P 36 007,,18mm,64mm,156mm,,,,,,,Teves,Prepared for wear indicator,"20968, 23126","D394 7395, D901 7778",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake pads,Prime Ceramic,P36007N,,18mm,64mm,156mm,,,,,,,Teves,Prepared for wear indicator,"20968, 23126","D394 7395, D901 7778",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake pads,Prime,P 36 017,,16mm,48 - 58mm,140mm,,,,,,,Teves,Prepared for wear indicator,"20547, 24487","D1701 8925, D688 7563",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Six 4.0,07/97,12/02,209,284,Brake pads,Prime Ceramic,P36017N,,16mm,48 - 58mm,140mm,,,,,,,Teves,Prepared for wear indicator,"20547, 24487","D1701 8925, D688 7563",With accessoriesWith anti-squeal shimWith piston clip,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,Wear indicator,07/97,12/02,209,284,Brake pad accessories,Prime,A 00 257,,,,,,,,,,,,,,,,,300mm
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake discs,Prime,09.7731.11,305mm,28mm,50mm,,5,Ventilated,74mm,26mm,103Nm,1,,,,,,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake pads,Prime,P 36 020,,15mm,69mm,110mm,,,,,,,Brembo,Without,21381,D592 7831,With anti-squeal shim,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake pads,Prime Ceramic,P36020N,,15mm,69mm,110mm,,,,,,,Brembo,Without,21381,D592 7831,With anti-squeal shim,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake pads,Xtra,P 36 020X,,15mm,69mm,110mm,,,,,,,Brembo,Without,21381,D592 7831,With anti-squeal shim,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake pads,Prime,P 36 018,,18mm,67mm,132mm,,,,,,,Brembo,Without,23293,D810 7684,With anti-squeal shim,
DAIMLER,DAIMLER XJ (X30_),10/94,06/03,V8 Super 4.0,07/97,06/03,276,375,Brake pads,Prime Ceramic,P36018N,,18mm,67mm,132mm,,,,,,,Brembo,Without,23293,D810 7684,With anti-squeal shim,
